ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-515326,Source2,1,2022-09-06 10:26:49,2022-09-06 10:56:39,33.629608000000005,-79.03469799999998,,,0.0,Crash on SC-707 at Holmestown Rd.,Holmestown Rd,Myrtle Beach,Horry,SC,29588,US,US/Eastern,KMYR,2022-09-06 09:56:00,83.0,83.0,82.0,29.99,10.0,W,12.0,0.0,Snow,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-515327,Source2,1,2022-09-06 07:13:53,2022-09-06 07:43:37,38.445621,-121.827469,,,0.0,Crash on CR-141 A St at Washington St.,W A St,Dixon,Solano,CA,95620-3322,US,US/Pacific,KEDU,2022-09-06 07:20:00,75.0,,47.0,29.71,10.0,,,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515328,Source2,1,2022-09-06 07:46:57,2022-09-06 08:32:15,33.182320000000004,-117.355843,,,0.0,Right hand shoulder blocked due to crash on I-5 Southbound before Exit 51C Cassidy St.,I-5 S,Oceanside,San Diego,CA,92054,US,US/Pacific,KOKB,2022-09-06 07:52:00,73.0,73.0,79.0,29.8,8.0,CALM,0.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515329,Source3,1,2022-09-06 10:17:51,2022-09-06 11:02:37,33.184448,-80.57821700000002,,,0.0,Crash on Sears St at Railroad Ave.,Sears St,Saint George,Dorchester,SC,29477-2459,US,US/Eastern,KRBW,2022-09-06 10:15:00,82.0,82.0,84.0,29.94,10.0,WSW,7.0,0.0,Fair,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515330,Source2,3,2022-09-06 08:54:46,2022-09-06 09:42:39,38.631031,-90.2658,,,0.0,Left lane blocked due to crash on I-64 Westbound at Exit 36A Kingshighway Blvd.,S Kingshighway Blvd,Saint Louis,St. Louis City,MO,63110,US,US/Central,KCPS,2022-09-06 08:53:00,71.0,71.0,90.0,29.65,10.0,N,5.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-515332,Source2,1,2022-09-06 08:08:09,2022-09-06 08:37:47,38.859509,-94.564941,,,0.0,Crash on MO-150 147th St Eastbound after Prospect Ave.,Prospect Ave,Kansas City,Jackson,MO,64146,US,US/Central,KOJC,2022-09-06 07:53:00,64.0,64.0,100.0,28.95,0.0,CALM,0.0,0.0,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515333,Source2,1,2022-09-06 06:07:28,2022-09-06 06:37:13,32.33757,-111.10128799999998,,,0.0,Crash on Bobcat Ridge Trl at Ina Rd.,N Bobcat Ridge Trl,Tucson,Pima,AZ,85743-8349,US,US/Mountain,KRYN,2022-09-06 09:45:00,90.0,90.0,21.0,27.49,10.0,E,12.0,,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515334,Source2,1,2022-09-06 06:42:09,2022-09-06 07:11:58,33.362919,-112.173553,,,0.0,Crash on 53rd Ave at Dobbins Rd.,S 53rd Ave,Laveen,Maricopa,AZ,85339,US,US/Mountain,KPHX,2022-09-06 06:51:00,88.0,88.0,28.0,28.64,10.0,ESE,8.0,0.0,Mostly Cloud,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-515335,Source2,1,2022-09-06 06:21:49,2022-09-06 07:07:04,33.551651,-112.259506,,,0.0,Crash on Northern Ave at 93rd Ave.,W Northern Ave,Glendale,Maricopa,AZ,85305-1103,US,US/Mountain,KGEU,2022-09-06 05:56:00,85.0,85.0,38.0,28.66,10.0,CALM,0.0,0.0,Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-515336,Source2,1,2022-09-06 08:47:26,2022-09-06 09:34:06,32.9902,-96.829529,,,0.0,Crash on Dallas Pkwy Northbound at Trinity Mills Rd.,Dallas Pkwy,Dallas,Collin,TX,75287,US,US/Central,KADS,2022-09-06 08:47:00,79.0,79.0,74.0,29.34,13.0,S,6.0,0.0,Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-515337,Source2,1,2022-09-06 07:47:12,2022-09-06 08:33:05,33.182320000000004,-117.355843,,,0.0,Right hand shoulder blocked due to crash on I-5 Southbound at Exit 51C Cassidy St.,I-5 S,Oceanside,San Diego,CA,92054,US,US/Pacific,KOKB,2022-09-06 07:52:00,73.0,73.0,79.0,29.8,8.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515338,Source2,2,2022-09-06 10:19:43,2022-09-06 11:05:02,40.469631,-74.43375400000002,,,0.0,Three lanes blocked due to crash on US-1 Southbound near College Farm Rd.,Technology Way,New Brunswick,Middlesex,NJ,08901,US,US/Eastern,KLDJ,2022-09-06 10:15:00,73.0,73.0,87.0,29.96,10.0,SSW,3.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515339,Source3,1,2022-09-06 05:42:20,2022-09-06 06:12:01,35.003551,-120.518951,,,0.0,Crash on Bonita School Rd near Division St.,Bonita School Rd,Nipomo,San Luis Obispo,CA,93444-9728,US,US/Pacific,KSMX,2022-09-06 05:51:00,67.0,67.0,76.0,29.48,10.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-515340,Source2,1,2022-09-06 09:08:47,2022-09-06 09:38:37,30.424335,-91.150719,,,0.0,Crash on LA-427 Acadian Thwy at I-10 Exit 157B.,S Acadian Thruway,Baton Rouge,East Baton Rouge,LA,70808,US,US/Central,KBTR,2022-09-06 08:53:00,77.0,77.0,94.0,30.02,10.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515341,Source2,1,2022-09-06 09:08:26,2022-09-06 09:38:11,30.50351,-91.151756,,,0.0,Crash on LA-67 Plank Rd at J H Cooney Dr.,Plank Rd,Baton Rouge,East Baton Rouge,LA,70805-1322,US,US/Central,KBTR,2022-09-06 08:53:00,77.0,77.0,94.0,30.02,10.0,CALM,0.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-515342,Source2,1,2022-09-06 07:52:31,2022-09-06 08:21:59,37.613892,-122.48716,,,0.0,Crash on CA-1 Cabrillo Hwy at Reina Del Mar Ave.,Coast Hwy,Pacifica,San Mateo,CA,94044-3054,US,US/Pacific,KSFO,2022-09-06 07:56:00,74.0,74.0,55.0,29.76,10.0,CALM,0.0,0.0,Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-515343,Source2,1,2022-09-06 08:16:19,2022-09-06 09:02:38,29.69832,-95.459122,,,0.0,Right hand shoulder blocked due to crash on I-610 Loop Fwy Northbound at Evergreen St.,I-610 S,Bellaire,Harris,TX,77401,US,US/Central,KMCJ,2022-09-06 07:53:00,76.0,76.0,87.0,29.99,10.0,CALM,0.0,0.0,Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515344,Source2,1,2022-09-06 07:05:49,2022-09-06 07:35:32,47.671829,-117.363823,,,0.0,Crash on Greene St Southbound at Mission Ave.,E Mission Ave,Spokane,Spokane,WA,99202,US,US/Pacific,KSFF,2022-09-06 06:53:00,49.0,49.0,71.0,28.05,10.0,CALM,0.0,0.0,Mostly Cloud,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-515345,Source2,3,2022-09-06 07:36:44,2022-09-06 08:06:20,33.829418,-118.208405,,,0.0,#1 lane blocked due to crash on I-710 Southbound after Exit 4 I-405 .,I-710,Long Beach,Los Angeles,CA,90810,US,US/Pacific,KLGB,2022-09-06 07:53:00,76.0,76.0,85.0,29.77,8.0,SSE,5.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515346,Source3,1,2022-09-06 08:48:22,2022-09-06 09:34:12,32.749645,-96.918686,,,0.0,Crash on Walton Walker Blvd Northbound at TX-180 Davis St.,W Davis St,Dallas,Dallas,TX,75211,US,US/Central,KRBD,2022-09-06 08:53:00,77.0,77.0,82.0,29.29,10.0,S,7.0,0.0,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515348,Source2,1,2022-09-06 07:23:53,2022-09-06 08:08:35,39.608562,-119.732124,,,0.0,Crash on NV-445 Pyramid Way at Highland Ranch Pkwy.,Sparks Blvd,Sparks,Washoe,NV,89436,US,US/Pacific,KRTS,2022-09-06 07:15:00,59.0,59.0,42.0,25.1,10.0,CALM,0.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-515349,Source3,2,2022-09-06 07:53:11,2022-09-06 08:22:47,38.24789000000001,-122.07309,,,0.0,Crash on I-80 Westbound at Exit 44B Texas St.,I-80,Fairfield,Solano,CA,94533,US,US/Pacific,KSUU,2022-09-06 07:56:00,78.0,78.0,46.0,29.69,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515350,Source2,2,2022-09-06 07:54:26,2022-09-06 08:24:06,34.971401,-87.29966,,,0.0,Lane blocked due to crash on AL-64 Eastbound near CR-89.,County Road 89,Lexington,Lauderdale,AL,35648,US,US/Central,KMSL,,,,,,,,,,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515351,Source2,3,2022-09-06 08:55:58,2022-09-06 09:25:30,41.511276,-88.124245,,,0.0,Lane blocked due to crash on I-80 Eastbound at Exit 130 IL-7 Larkin Ave.,S Larkin Ave,Joliet,Will,IL,60436,US,US/Central,KJOT,2022-09-06 08:55:00,72.0,72.0,85.0,29.51,10.0,E,6.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515353,Source2,3,2022-09-06 10:12:52,2022-09-06 10:42:25,40.133579,-75.197754,,,0.0,Right lane blocked due to crash on I-276 Eastbound at Exit 339 PA-309 Fort Washington Expy.,I-276,Fort Washington,Montgomery,PA,19034,US,US/Eastern,KLOM,2022-09-06 10:15:00,70.0,70.0,99.0,29.65,1.0,ENE,3.0,0.07,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515354,Source2,3,2022-09-06 10:23:23,2022-09-06 11:08:14,40.194313,-74.604858,,,0.0,Right lane blocked due to crash on I-95 \tNew Jersey Turnpike Southbound near Exit 7A I-195.,I-195,Robbinsville,Mercer,NJ,08691,US,US/Eastern,KTTN,2022-09-06 10:20:00,69.0,69.0,100.0,29.75,1.0,SE,8.0,0.09,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A-515355,Source2,3,2022-09-06 09:41:12,2022-09-06 10:10:44,40.132732,-74.96998599999998,,,0.0,Right lane blocked due to crash on I-276 Westbound at Exit 351 US-1 Lincoln Hwy Exit Philadelphia Interchange.,Philadelphia Interchange,Feasterville-Trevose,Bucks,PA,19053,US,US/Eastern,KPNE,2022-09-06 09:49:00,72.0,72.0,94.0,29.85,1.0,E,9.0,0.47,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A-515356,Source2,1,2022-09-06 08:37:26,2022-09-06 09:05:22,29.705799,-95.459335,,,0.0,Left hand shoulder blocked due to crash on I-610 Loop Fwy Northbound at Bellaire Blvd.,Bellaire Blvd,Bellaire,Harris,TX,77401-4202,US,US/Central,KMCJ,2022-09-06 08:53:00,81.0,81.0,74.0,30.0,10.0,NW,6.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-515357,Source3,1,2022-09-06 10:34:42,2022-09-06 11:04:31,34.422661,-80.11618,,,0.0,Crash on Lakeview Blvd at Jessamine Dr.,Lakeview Blvd,Hartsville,Darlington,SC,29550-9201,US,US/Eastern,KHVS,2022-09-06 10:35:00,82.0,82.0,74.0,29.63,10.0,WSW,7.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515358,Source2,3,2022-09-06 09:37:20,2022-09-06 10:07:04,41.91813300000001,-87.670975,,,0.0,Lane blocked due to crash on I-90 Kennedy Expy Eastbound at Exit 48A Armitage Ave.,I-90 E,Chicago,Cook,IL,60614,US,US/Central,KMDW,2022-09-06 09:53:00,75.0,75.0,71.0,29.47,10.0,VAR,6.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515360,Source2,2,2022-09-06 07:57:41,2022-09-06 08:27:25,33.765789,-117.955009,,,0.0,#3 lane blocked due to crash on CA-22 Eastbound before Exit 10 Brookhurst St.,CA-22,Garden Grove,Orange,CA,92844,US,US/Pacific,KSLI,2022-09-06 07:55:00,74.0,74.0,93.0,29.76,8.0,SSW,5.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515361,Source2,3,2022-09-06 10:56:26,2022-09-06 11:24:40,38.159534,-85.719757,,,0.0,Right hand shoulder blocked left hand shoulder blocked and left lane blocked due to crash on I-65 Southbound before Exits 127 KY-1065 Outer Loop.,I-65,Louisville,Jefferson,KY,40213,US,US/Eastern,KSDF,2022-09-06 10:56:00,78.0,78.0,76.0,29.53,10.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515362,Source2,2,2022-09-06 10:30:20,2022-09-06 11:15:17,42.34024,-71.270844,,,1.440000057220459,Crash on exit ramp from I-90 Eastbound to 128.,Park Rd,Weston,Middlesex,MA,02493,US,US/Eastern,KBED,2022-09-06 10:51:00,65.0,65.0,90.0,29.97,3.0,E,9.0,0.06,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515363,Source2,2,2022-09-06 07:09:49,2022-09-06 07:39:35,39.599613,-119.837349,,,0.0,Crash on US-395 at Exit 73 Golden Valley Rd.,Martin Luther King Jr Memorial Fwy,Reno,Washoe,NV,89506,US,US/Pacific,KRTS,2022-09-06 07:15:00,59.0,59.0,42.0,25.1,10.0,CALM,0.0,0.0,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515364,Source2,1,2022-09-06 07:26:09,2022-09-06 08:13:13,39.61078300000001,-119.850792,,,0.0,Crash on US-395 at Exit 74 Lemmon Dr.,Martin Luther King Jr Memorial Fwy,Reno,Washoe,NV,89506,US,US/Pacific,KRTS,2022-09-06 07:35:00,64.0,64.0,34.0,25.1,10.0,CALM,0.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515365,Source2,2,2022-09-06 11:03:09,2022-09-06 11:32:27,40.436649,-79.752571,,,0.0,Right lane blocked and right hand shoulder blocked due to crash on US-22 Eastbound at I-76 Exit 57.,Pittsburgh Interchange,Monroeville,Allegheny,PA,15146,US,US/Eastern,KAGC,2022-09-06 10:53:00,69.0,69.0,87.0,28.7,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515366,Source2,1,2022-09-06 09:13:36,2022-09-06 09:34:39,40.741333,-113.950531,,,0.0,Left lane closed due to crash on I-80 Westbound near Wendover.,I-80,Wendover,Tooele,UT,84083,US,US/Mountain,KENV,2022-09-06 08:56:00,77.0,77.0,24.0,25.84,10.0,ENE,3.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515367,Source2,3,2022-09-06 10:01:37,2022-09-06 10:31:17,41.680595,-72.65338100000002,,,3.859999895095825,Left lane blocked due to crash on I-91 Northbound between Exit 23 West St and Exit 24 CT-99 Silas Deane Hwy.,I-91 N,Wethersfield,Hartford,CT,06109,US,US/Eastern,KHFD,2022-09-06 10:04:00,64.0,64.0,93.0,30.06,2.0,N,7.0,0.06,Mostly Cloud,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515368,Source3,3,2022-09-06 09:15:55,2022-09-06 10:02:51,38.632648,-90.344452,,,0.0,Two lanes blocked due to crash on I-170 Southbound at Exits 1A 1B / I-64.,Inner Belt N,Saint Louis,St. Louis County,MO,63117,US,US/Central,KSTL,2022-09-06 08:51:00,71.0,71.0,87.0,29.44,7.0,NNW,5.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515369,Source2,3,2022-09-06 09:15:30,2022-09-06 09:44:57,44.968445,-93.25177,,,0.0,Lane blocked due to crash on I-94 Eastbound at Exits 233B MN-55 Hiawatha Ave.,15th Ave S,Minneapolis,Hennepin,MN,55454,US,US/Central,KMSP,2022-09-06 08:53:00,65.0,65.0,81.0,29.22,10.0,SE,6.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515370,Source2,1,2022-09-06 07:15:02,2022-09-06 08:00:04,37.700302,-121.777039,,,0.0,Crash on I-580 Eastbound after Exit 52 Livermore Ave.,I-580 E,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2022-09-06 06:53:00,73.0,73.0,57.0,29.36,10.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515372,Source2,1,2022-09-06 08:58:00,2022-09-06 09:27:43,29.33589000000001,-98.452606,,,0.0,Crash on Graf Rd at Old Corpus Christi Rd.,Old Corpus Christi Rd,San Antonio,Bexar,TX,78223-4307,US,US/Central,KSSF,2022-09-06 08:53:00,76.0,76.0,87.0,29.42,10.0,VAR,3.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515373,Source2,1,2022-09-06 08:29:59,2022-09-06 08:59:12,29.57202,-98.380272,,,0.0,Crash on FM-2252 Nacogdoches Rd near Friesenhahn Ct.,Dreamwood Dr,San Antonio,Bexar,TX,78233-4960,US,US/Central,KRND,2022-09-06 08:55:00,77.0,77.0,82.0,29.23,10.0,W,5.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-515374,Source2,2,2022-09-06 06:40:04,2022-09-06 07:28:11,32.857624,-96.903496,,,0.0,One lane blocked due to crash on Walton Walker Blvd Northbound at TX-12-LOOP Northwest Hwy.,Loop 12 N,Dallas,Dallas,TX,75220,US,US/Central,KDAL,2022-09-06 06:53:00,77.0,77.0,79.0,29.47,10.0,SSE,3.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-515375,Source2,2,2022-09-06 07:59:32,2022-09-06 08:28:54,32.9249,-96.769043,,,0.0,Crash on I-635 Svrd Westbound at Exit 20 Coit Rd.,Coit Rd,Dallas,Dallas,TX,75240-5724,US,US/Central,KADS,2022-09-06 07:47:00,77.0,77.0,78.0,29.33,13.0,CALM,0.0,0.0,Mostly Cloud,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-515376,Source2,3,2022-09-06 06:40:14,2022-09-06 07:09:44,32.837879,-117.120514,,,0.0,#2 lane blocked due to crash on I-15 Northbound after Exits 10 11 CA-52 Exits 6 7.,I-15,San Diego,San Diego,CA,92123,US,US/Pacific,KMYF,2022-09-06 06:53:00,71.0,71.0,78.0,29.39,10.0,CALM,0.0,0.0,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515377,Source2,2,2022-09-06 05:56:18,2022-09-06 06:40:48,34.165215,-118.382881,,,0.0,Slow lane blocked due to crash on CA-170 Northbound before Exit 6 Magnolia Blvd.,CA-170,North Hollywood,Los Angeles,CA,91601,US,US/Pacific,KBUR,2022-09-06 05:53:00,78.0,78.0,71.0,28.98,10.0,CALM,0.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-515378,Source2,1,2022-09-06 10:01:09,2022-09-06 10:30:55,33.889961,-80.019997,,,0.0,Crash on US-378 Clarence Coker Hwy at US-301 Main St.,Park St,Turbeville,Clarendon,SC,29162-8984,US,US/Eastern,KCKI,2022-09-06 09:55:00,79.0,79.0,83.0,29.96,10.0,W,5.0,0.0,Rain,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-515379,Source2,1,2022-09-06 10:00:43,2022-09-06 10:30:27,34.479591,-79.408592,,,0.0,Crash on SC-57 Northbound at SC-9.,Highway 9 W,Dillon,Dillon,SC,29536-8156,US,US/Eastern,KMAO,2022-09-06 09:55:00,79.0,79.0,89.0,29.92,10.0,WSW,8.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515380,Source2,3,2022-09-06 05:51:54,2022-09-06 06:21:24,41.715607,-87.62530500000004,,,2.8299999237060547,Lane blocked due to crash on I-94 Bishop Ford Fwy Westbound between Exit 65 Stony Island Ext and Exit 63 I-57.,Bishop Ford Fwy,Chicago,Cook,IL,60628,US,US/Central,KMDW,2022-09-06 05:53:00,71.0,71.0,78.0,29.42,10.0,N,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-515381,Source2,3,2022-09-06 08:59:52,2022-09-06 09:29:26,32.781433,-97.320427,,,0.0,One lane blocked and shoulder blocked due to crash on I-35W Southbound at Exit 53 Northside Dr.,I-35W N,Fort Worth,Tarrant,TX,76111,US,US/Central,KFWD,2022-09-06 08:53:00,75.0,75.0,87.0,29.28,10.0,S,3.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515382,Source2,2,2022-09-06 08:28:52,2022-09-06 09:12:43,35.511166,-97.576607,,,0.0,Crash on OK-66 Lake Hefner Pkwy Southbound at I-44 Exits 123B 124.,NW 39th St,Oklahoma City,Oklahoma,OK,73112,US,US/Central,KPWA,2022-09-06 08:53:00,74.0,74.0,79.0,28.69,10.0,E,7.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515384,Source2,1,2022-09-06 08:43:35,2022-09-06 09:13:14,30.18075,-91.995583,,,0.0,Crash on Verot School Rd at Industrial Pkwy.,E Verot School Rd,Lafayette,Lafayette,LA,70508-3318,US,US/Central,KLFT,2022-09-06 08:53:00,78.0,78.0,90.0,30.02,10.0,CALM,0.0,0.01,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515385,Source2,1,2022-09-06 08:43:03,2022-09-06 09:12:41,30.184441,-92.074989,,,0.0,Crash on Ambassador Caffery Pkwy at Westmark Blvd.,Ambassador Caffery Pkwy,Lafayette,Lafayette,LA,70506,US,US/Central,KLFT,2022-09-06 08:53:00,78.0,78.0,90.0,30.02,10.0,CALM,0.0,0.01,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-515386,Source2,1,2022-09-06 08:53:08,2022-09-06 09:22:43,30.25631,-92.022636,,,0.0,Crash on Manor Dr at Benoit-Falgout Dr.,Benoit Falgout Dr,Lafayette,Lafayette,LA,70501,US,US/Central,KLFT,2022-09-06 08:53:00,78.0,78.0,90.0,30.02,10.0,CALM,0.0,0.01,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515387,Source2,1,2022-09-06 08:17:15,2022-09-06 09:02:04,40.35215,-111.722656,,,0.0,Crash on Locust Ave at 1000.,E 1000 S,Lindon,Utah,UT,84042,US,US/Mountain,KPVU,2022-09-06 07:56:00,64.0,64.0,45.0,25.62,10.0,CALM,0.0,0.0,Mostly Cloud,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515389,Source2,3,2022-09-06 10:18:58,2022-09-06 10:48:15,28.029675,-82.14164699999998,,,0.0,Two lanes blocked due to crash on I-4 Westbound after Exit 21 FL-39 Alexander St.,I-4,Plant City,Hillsborough,FL,33563,US,US/Eastern,KPCM,2022-09-06 09:50:00,84.0,84.0,74.0,29.81,10.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-515390,Source2,2,2022-09-06 08:06:20,2022-09-06 08:35:55,33.517303000000005,-86.90448,,,0.0,Lane blocked due to crash on AL-269 Birmingport Rd Northbound at Pleasant Hill Rd.,Birmingport Rd,Birmingham,Jefferson,AL,35224,US,US/Central,KBHM,2022-09-06 07:53:00,74.0,74.0,97.0,29.41,4.0,WSW,3.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
